"year","ISO","ISO_No","Country_N","Adm_N","GID_1","HASC","PWC_Lat","PWC_Lon","Pop","Density","Area","PWD_A","PWD_G","PWD_M","PWD_D1","PWD_D2","PWD_D3","PWD_D4","PWD_D5","PWD_D6","PWD_D7","PWD_D8","PWD_D9","PWD_D10"
"2020","IDN","360","Indonesia","Sumatera Barat","IDN.30_1","ID.SB","-0.652344048023224","100.496788024902","5365233","127.2","42170.8","1340.1","372.3","287.4","55.1","91.3","131.5","184.8","287.4","484.4","805.9","1759.1","4796.0","11915.7"
"2020","IDN","360","Indonesia","Sumatera Selatan","IDN.31_1","ID.SL","-3.36790752410889","104.24186706543","7829915","90.7","86306.7","2102.3","323.3","205.5","36.7","61.5","93.3","134.5","205.5","338.2","686.6","2040.7","9607.0","17846.9"
"2020","IDN","360","Indonesia","Sumatera Utara","IDN.32_1","ID.SU","2.82361388206482","98.9164505004883","14144337","198.2","71362.9","2473.4","663.9","501.7","80.3","129.3","188.4","289.0","501.7","967.2","2313.2","4477.9","9253.6","16189.4"
"2020","IDN","360","Indonesia","Yogyakarta","IDN.33_1","ID.YO","-7.83412265777588","110.395416259766","3710622","1169.7","3172.4","3677.3","2167.1","2065.6","504.6","785.1","1186.6","1614.1","2065.6","3052.7","4677.8","6504.2","10078.7","13391.7"
"2020","VIR","850","Virgin Islands, U.S.","Saint Croix","VIR.1_1","VI.SC","17.7268657684326","-64.7774963378906","47987","210.8","227.7","427.1","330.4","387.0","115.4","192.2","248.6","316.7","387.0","460.0","551.8","640.7","751.2","1493.6"
"2020","VIR","850","Virgin Islands, U.S.","Saint John","VIR.2_1","VI.SJ","18.331018447876","-64.7637100219727","4113","71.3","57.7","282.4","182.6","309.0","21.7","78.6","118.2","228.1","309.0","369.8","421.3","455.9","514.8","608.3"
"2020","VIR","850","Virgin Islands, U.S.","Saint Thomas","VIR.3_1","VI.ST","18.3406639099121","-64.9205017089844","52322","533.3","98.1","1061.0","835.6","751.6","381.2","469.2","536.3","615.3","751.6","1378.2","1612.8","1800.7","1976.8","2158.3"
"2020","GRL","304","Greenland","Kujalleq","GRL.1_1","GL.KU","60.6360893249512","-45.8027687072754","7160","0.2","43421.5","551.0","385.2","513.0","85.0","179.6","263.7","401.6","513.0","770.6","816.2","894.3","1013.7","1152.5"
"2020","GRL","304","Greenland","Qaasuitsup","GRL.3_1","GL.QS","70.2776184082031","-53.5259628295898","16872","0.0","527157.5","412.6","303.5","417.9","92.2","146.6","197.7","303.5","417.9","501.6","585.1","672.5","768.1","926.7"
"2020","GRL","304","Greenland","Qeqqata","GRL.4_1","GL.QT","66.453254699707","-53.1969261169434","9741","0.1","101824.2","450.1","338.7","497.9","91.2","158.5","234.6","421.0","497.9","562.7","616.0","715.6","788.6","876.2"
"2020","GRL","304","Greenland","Sermersooq","GRL.5_1","GL.SE","64.3239974975586","-49.0288848876953","22997","0.0","535791.9","728.9","584.3","787.0","188.3","338.6","482.1","682.8","787.0","908.4","1045.1","1103.3","1136.8","1258.0"
"2020","CHN","156","China","Anhui","CHN.1_1","CN.AH","32.2101058959961","117.078483581543","59631579","440.8","135273.6","7473.0","1284.1","802.5","201.5","307.2","416.1","561.9","802.5","1320.7","2695.1","6440.6","17986.0","273158.0"
"2020","CHN","156","China","Beijing","CHN.2_1","CN.BJ","39.9587211608887","116.398452758789","28268607","1738.9","16256.5","24665.1","11525.5","17241.4","1201.3","3421.9","6889.5","11981.1","17241.4","22809.7","29203.1","38651.9","57858.7","185266.2"
"2020","CHN","156","China","Chongqing","CHN.3_1","CN.CQ","29.891040802002","107.221580505371","27162644","332.8","81625.5","7769.0","1410.6","1098.5","131.5","227.0","357.1","586.8","1098.5","2297.3","5032.6","10372.3","21752.7","239019.2"
"2020","CHN","156","China","Fujian","CHN.4_1","CN.FJ","25.4014072418213","118.409690856934","40831679","337.1","121143.7","22005.6","3057.5","3313.5","163.0","531.9","1072.9","1901.9","3313.5","5770.9","9818.5","18539.6","44451.6","843095.0"
"2020","CHN","156","China","Gansu","CHN.5_1","CN.GS","35.9663276672363","104.131286621094","26013213","64.3","404512.9","5135.8","568.9","360.2","48.4","93.2","147.6","224.2","360.2","717.2","1713.4","4708.2","15348.1","182579.2"
"2020","CHN","156","China","Guangdong","CHN.6_1","CN.GD","22.943639755249","113.657752990723","126459736","737.5","171461.2","14690.6","4192.0","5210.7","338.0","861.5","1761.0","3145.9","5210.7","8160.4","12362.5","19325.0","36548.6","817179.0"
"2020","CHN","156","China","Guangxi","CHN.7_1","CN.GX","23.4525756835938","109.244163513184","48197842","206.6","233298.0","5268.5","764.2","570.7","76.9","144.3","236.7","366.9","570.7","948.7","1891.8","4347.1","11632.5","245411.8"
"2020","CHN","156","China","Guizhou","CHN.8_1","CN.GZ","26.8454685211182","106.516265869141","34355015","195.6","175651.9","5249.5","600.8","321.4","79.0","122.0","169.8","229.3","321.4","521.2","1238.8","4002.0","12363.8","207524.9"
"2020","CHN","156","China","Hainan","CHN.9_1","CN.HA","19.3727550506592","109.912147521973","10003438","304.0","32908.1","7182.7","1421.2","1166.6","124.2","235.5","399.0","665.6","1166.6","2312.4","4949.4","9978.5","21550.6","138959.2"
"2020","CHN","156","China","Hebei","CHN.10_1","CN.HB","38.5444030761719","115.926010131836","77127553","415.8","185511.0","5006.2","1329.0","1049.7","244.0","418.7","592.9","792.1","1049.7","1453.5","2382.6","5257.7","12450.1","245391.2"
"2020","CHN","156","China","Heilongjiang","CHN.11_1","CN.HL","46.4580879211426","127.512168884277","40306611","90.9","443438.9","8659.1","1330.8","1173.7","65.9","264.7","490.5","744.2","1173.7","2237.6","4848.8","9943.8","24392.4","311306.7"
"2020","CHN","156","China","Henan","CHN.12_1","CN.HE","34.1630935668945","113.848243713379","97332050","592.3","164338.6","5477.1","1373.1","968.5","302.3","437.1","570.5","738.1","968.5","1336.0","2201.5","5021.6","12684.1","1333997.9"
"2020","CHN","156","China","Hubei","CHN.13_1","CN.HU","30.8077201843262","113.157775878906","55435234","309.0","179407.4","9101.2","1481.2","1081.8","127.8","234.8","370.0","593.5","1081.8","2309.2","5225.5","12078.3","27468.2","285155.1"
"2020","CHN","156","China","Hunan","CHN.14_1","CN.HN","27.6916351318359","112.063865661621","68112189","329.1","206996.6","9093.5","1118.0","713.9","139.0","239.4","345.7","480.6","713.9","1285.4","2810.7","6546.6","16990.7","3738717.3"
"2020","CHN","156","China","Jiangsu","CHN.15_1","CN.JS","32.5857162475586","119.588516235352","83802126","906.1","92486.4","11270.5","2903.7","2669.1","332.0","557.1","932.1","1569.9","2669.1","4628.5","8023.7","14232.1","28737.2","305570.2"
"2020","CHN","156","China","Jiangxi","CHN.16_1","CN.JX","27.8143844604492","115.796379089355","49222009","303.8","162045.4","6653.2","1184.6","913.5","119.6","217.1","337.7","529.3","913.5","1672.7","3241.1","7425.3","19408.8","205479.3"
"2020","CHN","156","China","Jilin","CHN.17_1","CN.JL","43.7792434692383","125.720756530762","28056001","149.3","187940.0","11775.3","1559.6","1321.5","70.9","162.5","443.1","782.2","1321.5","2767.4","7113.3","16256.3","39781.3","269654.6"
"2020","CHN","156","China","Liaoning","CHN.18_1","CN.LN","41.0417213439941","122.543647766113","45775513","319.6","143235.4","14061.7","2544.8","2668.7","113.2","329.7","700.0","1267.0","2668.7","6087.8","12307.4","22482.8","41806.0","392336.2"
"2020","CHN","156","China","Nei Mongol","CHN.19_1","CN.NM","42.5343589782715","115.127243041992","26647947","23.4","1137861.6","9156.4","676.1","749.2","19.5","43.7","98.8","310.6","749.2","1718.4","4346.9","9698.2","25737.1","381046.1"
"2020","CHN","156","China","Ningxia Hui","CHN.20_1","CN.NX","37.7283401489258","106.152503967285","7400124","143.5","51581.6","8279.2","1216.2","1307.4","60.6","127.4","271.6","618.0","1307.4","2845.9","5446.0","10280.8","24825.0","209989.0"
"2020","CHN","156","China","Qinghai","CHN.21_1","CN.QH","36.1402244567871","100.604759216309","6632911","9.5","701621.5","6904.0","446.9","431.4","9.0","30.8","87.7","195.3","431.4","1149.4","2818.8","6295.8","25149.5","158317.0"
"2020","CHN","156","China","Shaanxi","CHN.22_1","CN.SA","34.6336402893066","108.839332580566","39145155","190.6","205360.0","10141.3","1205.3","1017.3","79.6","199.9","395.0","642.6","1017.3","1774.4","3559.1","7480.4","19908.9","326621.2"
"2020","CHN","156","China","Shandong","CHN.23_1","CN.SD","36.2416076660156","118.05086517334","101798611","676.0","150589.5","6046.3","1604.6","1156.0","286.6","431.6","601.7","824.1","1156.0","1793.8","3255.6","6670.6","14841.3","262543.7"
"2020","CHN","156","China","Shanghai","CHN.24_1","CN.SH","31.1947937011719","121.441566467285","32217770","4796.7","6716.6","33925.6","15670.1","18720.1","2276.2","4865.5","8173.3","12541.3","18720.1","27336.8","37064.2","50685.4","84571.2","424938.6"
"2020","CHN","156","China","Shanxi","CHN.25_1","CN.SX","37.2925987243652","112.271583557129","39247947","251.4","156110.2","8413.0","1455.6","1229.2","102.2","255.6","471.9","749.1","1229.2","2375.3","5087.9","9920.7","22817.2","390010.8"
"2020","CHN","156","China","Sichuan","CHN.26_1","CN.SC","30.2389526367188","104.722785949707","79902359","165.8","481989.4","7888.3","1214.7","821.9","133.1","243.8","362.4","519.6","821.9","1684.7","4074.0","8741.8","18873.6","459895.9"
"2020","CHN","156","China","Tianjin","CHN.27_1","CN.TJ","39.1992416381836","117.296096801758","16933390","1552.1","10909.7","30567.8","8645.1","11623.0","591.1","1288.4","2805.1","5969.2","11623.0","21026.2","31405.1","47757.8","81382.2","350752.6"
"2020","CHN","156","China","Xinjiang Uygur","CHN.28_1","CN.XJ","42.0025749206543","83.1218109130859","25912062","16.0","1617495.1","9628.2","729.1","565.6","24.2","68.3","142.8","278.3","565.6","1317.8","4239.3","12072.4","31135.4","381449.5"
"2020","CHN","156","China","Xizang","CHN.29_1","CN.XZ","30.1457290649414","91.9088668823242","3444437","3.1","1101375.2","1162.3","28.9","14.6","2.1","4.2","6.6","9.8","14.6","23.0","40.9","207.7","2706.5","45727.2"
"2020","CHN","156","China","Yunnan","CHN.30_1","CN.YN","25.0507221221924","102.219818115234","49701908","130.2","381808.1","4314.2","481.5","335.5","52.9","88.5","136.4","209.3","335.5","588.4","1207.3","2909.6","7482.1","228390.9"
"2020","CHN","156","China","Zhejiang","CHN.31_1","CN.ZJ","29.4196662902832","120.567802429199","64246099","637.4","100793.9","12585.0","3456.6","4033.8","356.1","846.1","1539.5","2557.0","4033.8","6167.1","9353.9","14481.7","25135.8","1364753.2"
"2020","AUS","36","Australia","Australian Capital Territory","AUS.2_1","AU.AC","-35.2988586425781","149.094512939453","423816","180.6","2346.4","2895.7","2351.8","2526.0","1215.2","1717.5","2049.2","2303.4","2526.0","2766.9","3045.4","3479.6","4713.5","38552.7"
"2020","AUS","36","Australia","Jervis Bay Territory","AUS.4_1","AU.JB","-35.1498565673828","150.732788085938","450","6.6","68.6","112.5","68.4","74.2","19.2","30.1","43.2","55.6","74.2","93.8","142.5","190.8","305.7","382.6"
"2020","AUS","36","Australia","New South Wales","AUS.5_1","AU.NS","-33.4441337585449","150.909164428711","8204340","10.3","797975.3","4766.8","2075.6","3167.3","274.0","1211.2","1953.0","2571.7","3167.3","3764.0","4478.4","5671.0","9456.4","191398.0"
"2020","AUS","36","Australia","Northern Territory","AUS.6_1","AU.NT","-14.8179330825806","132.049102783203","249628","0.2","1347714.5","1886.2","609.8","1710.5","26.7","123.9","399.6","1003.8","1710.5","2279.5","2722.3","3132.1","3911.3","21904.9"
"2020","AUS","36","Australia","Queensland","AUS.7_1","AU.QL","-25.8108520507812","151.747146606445","5133650","3.0","1729448.3","2384.8","1189.2","2200.6","113.8","597.1","1191.2","1725.3","2200.6","2624.7","3054.9","3541.8","4400.8","67915.0"
"2020","AUS","36","Australia","South Australia","AUS.8_1","AU.SA","-34.8472213745117","138.617111206055","1893454","2.0","955827.6","2266.8","1288.9","2376.3","154.7","934.9","1578.5","2034.1","2376.3","2677.0","2977.4","3314.9","3800.6","26351.7"
"2020","AUS","36","Australia","Tasmania","AUS.9_1","AU.TS","-42.0786361694336","146.978775024414","587232","8.7","67168.4","1539.8","617.2","1406.4","28.2","149.7","464.0","947.4","1406.4","1848.3","2294.3","2743.2","3254.0","7920.5"
"2020","AUS","36","Australia","Victoria","AUS.10_1","AU.VI","-37.7159194946289","144.949859619141","6352317","28.2","225466.4","3394.7","1800.7","2946.8","288.4","1167.9","1913.7","2483.4","2946.8","3375.8","3812.9","4400.7","5499.8","146946.1"
"2020","AUS","36","Australia","Western Australia","AUS.11_1","AU.WA","-31.4999694824219","116.230491638184","2654991","1.1","2511941.7","2430.7","1353.2","2398.4","212.6","947.9","1555.6","2040.3","2398.4","2735.0","3083.4","3492.7","4230.4","23405.1"
"2020","BRA","76","Brazil","Acre","BRA.1_1","BR.AC","-9.52630043029785","-69.0353851318359","920600","6.0","153292.3","4663.8","984.6","3552.1","7.9","61.5","718.0","2102.0","3552.1","5223.8","6704.1","8594.4","11162.8","42374.6"
"2020","BRA","76","Brazil","Alagoas","BRA.2_1","BR.AL","-9.58268547058105","-36.2448310852051","3400385","123.0","27650.8","11033.8","3690.5","6873.7","136.8","956.7","2639.0","4559.6","6873.7","9799.8","13525.8","18407.3","26627.0","139273.1"
"2020","BRA","76","Brazil","Amapá","BRA.3_1","BR.AP","0.264471590518951","-51.2386093139648","919481","6.6","140316.5","10084.5","3990.4","8473.4","328.7","2103.4","4403.2","6632.5","8473.4","10058.5","11903.1","14423.6","19931.2","96703.8"
"2020","BRA","76","Brazil","Amazonas","BRA.4_1","BR.AM","-3.5026957988739","-61.346134185791","4303531","2.8","1540567.3","12400.6","2845.5","9195.8","13.1","718.4","3430.5","6074.8","9195.8","12492.6","16269.7","21094.4","28482.3","149018.4"
"2020","BRA","76","Brazil","Bahia","BRA.5_1","BR.BA","-12.8814849853516","-39.8258781433105","14951463","26.6","562033.5","11284.3","2281.3","4788.0","38.0","329.5","1298.8","2785.8","4788.0","7488.9","11384.3","17603.7","30709.0","181833.2"
"2020","BRA","76","Brazil","Ceará","BRA.6_1","BR.CE","-4.4888653755188","-39.1341819763184","9462596","63.7","148641.3","10262.8","2416.1","5376.3","56.9","297.4","1142.2","2874.7","5376.3","8595.3","12566.8","17549.2","25510.0","394657.2"
"2020","BRA","76","Brazil","Distrito Federal","BRA.7_1","BR.DF","-15.824122428894","-47.9781150817871","3168752","549.0","5771.4","15381.9","9545.7","12705.7","2271.7","5405.3","8194.7","10433.6","12705.7","15361.5","18507.2","22438.9","28422.8","149807.6"
"2020","BRA","76","Brazil","Espírito Santo","BRA.8_1","BR.ES","-20.0588245391846","-40.5150451660156","3902753","89.3","43701.3","9587.5","3290.2","6563.9","93.2","1056.9","2684.9","4542.8","6563.9","8779.6","11598.9","15503.2","21714.5","118977.6"
"2020","BRA","76","Brazil","Goiás","BRA.9_1","BR.GO","-16.4915790557861","-49.1961936950684","7150274","21.1","339645.0","6025.1","2781.5","4806.5","392.1","1769.8","2823.8","3803.7","4806.5","5910.4","7242.2","8850.3","11540.0","116182.5"
"2020","BRA","76","Brazil","Maranhão","BRA.10_1","BR.MA","-3.91948127746582","-44.765754699707","7594596","23.1","328588.1","5623.0","1398.8","3336.6","21.8","218.0","922.5","1938.5","3336.6","4999.5","7023.3","9600.7","14051.2","105317.0"
"2020","BRA","76","Brazil","Mato Grosso","BRA.12_1","BR.MT","-14.1055040359497","-55.8741683959961","3764932","4.2","904762.2","4873.0","1292.2","3619.4","11.2","372.1","1485.0","2584.7","3619.4","4735.1","6158.4","7954.1","10906.1","63723.8"
"2020","BRA","76","Brazil","Mato Grosso do Sul","BRA.11_1","BR.MS","-21.0025653839111","-54.5893974304199","2858450","8.1","354720.3","4403.7","1753.8","3842.7","64.8","1025.7","2155.1","3030.7","3842.7","4693.7","5632.5","6912.9","9003.3","60180.8"
"2020","BRA","76","Brazil","Minas Gerais","BRA.13_1","BR.MG","-19.6660194396973","-44.4091796875","21197455","36.1","586682.8","7176.6","2597.9","5301.8","87.0","1078.5","2485.2","3852.1","5301.8","6918.6","8829.5","11187.4","15111.6","139366.1"
"2020","BRA","76","Brazil","Pará","BRA.14_1","BR.PA","-2.79814457893372","-49.6265678405762","9474836","7.8","1216314.8","8709.6","1715.9","5295.7","13.4","138.4","1220.4","3218.2","5295.7","7676.9","10690.1","15055.1","22381.0","121496.0"
"2020","BRA","76","Brazil","Paraíba","BRA.15_1","BR.PB","-7.09342765808105","-35.9943542480469","4054390","71.8","56430.4","7648.2","2449.9","5313.5","64.5","508.2","1894.0","3517.8","5313.5","7485.1","9821.8","12824.6","17812.8","113975.2"
"2020","BRA","76","Brazil","Paraná","BRA.16_1","BR.PR","-24.7385940551758","-51.0284576416016","11274679","57.1","197293.6","5560.2","2271.2","4101.5","105.3","1169.1","2312.8","3194.6","4101.5","5201.8","6566.5","8283.2","11112.8","136575.8"
"2020","BRA","76","Brazil","Pernambuco","BRA.17_1","BR.PE","-8.21350383758545","-36.0935554504395","9631490","98.4","97898.1","11843.6","4149.2","8614.4","134.2","1259.0","3438.1","5935.1","8614.4","11536.4","14698.0","18906.5","26362.8","182807.6"
"2020","BRA","76","Brazil","Piauí","BRA.18_1","BR.PI","-5.79587173461914","-42.4539070129395","3359757","13.3","251713.7","4360.4","830.5","2178.0","9.6","70.1","356.3","1112.2","2178.0","3473.3","5093.9","7823.2","12156.6","77496.8"
"2020","BRA","76","Brazil","Rio de Janeiro","BRA.19_1","BR.RJ","-22.700403213501","-43.1377754211426","17635828","407.1","43316.1","18826.5","8812.1","11080.0","1626.9","3981.3","6320.3","8713.1","11080.0","13755.4","17186.0","23413.6","42446.5","326171.3"
"2020","BRA","76","Brazil","Rio Grande do Norte","BRA.20_1","BR.RN","-5.83035898208618","-36.0517616271973","3603950","68.0","53013.3","8108.1","3120.6","5912.6","154.8","1051.5","2431.8","4078.8","5912.6","7995.9","10588.6","13852.8","18425.8","115987.4"
"2020","BRA","76","Brazil","Rio Grande do Sul","BRA.21_1","BR.RS","-29.6384887695312","-52.0994491577148","11065658","41.7","265640.9","6312.4","2083.9","4012.2","64.8","708.9","1878.3","2923.7","4012.2","5250.0","6846.2","9087.3","13394.1","189700.1"
"2020","BRA","76","Brazil","Rondônia","BRA.22_1","BR.RO","-10.3712425231934","-62.800910949707","1778990","7.5","236045.5","3882.6","991.9","3035.1","8.9","115.9","978.5","2076.8","3035.1","4030.6","5092.7","6696.7","9620.9","35444.0"
"2020","BRA","76","Brazil","Roraima","BRA.23_1","BR.RR","2.63855767250061","-60.7533683776855","620069","2.8","224198.6","4652.3","1335.5","4438.6","7.6","560.0","1737.8","3081.8","4438.6","5580.8","6709.7","8042.9","9478.2","47875.4"
"2020","BRA","76","Brazil","Santa Catarina","BRA.24_1","BR.SC","-27.1866855621338","-49.6856422424316","7228736","73.4","98499.2","4744.2","1720.4","2963.3","91.5","554.7","1331.4","2132.2","2963.3","3923.7","5143.1","6891.7","10039.9","142470.5"
"2020","BRA","76","Brazil","São Paulo","BRA.25_1","BR.SP","-23.0041961669922","-47.2367248535156","45205102","185.4","243811.4","15946.1","7699.9","10027.9","1567.7","3564.2","5437.5","7540.1","10027.9","12961.7","16692.3","22228.1","33712.0","458927.0"
"2020","BRA","76","Brazil","Sergipe","BRA.26_1","BR.SE","-10.7950134277344","-37.2753486633301","2358177","107.3","21975.5","9726.5","3400.2","6476.6","124.0","952.5","2510.0","4308.3","6476.6","9144.3","12383.2","16207.2","22032.2","157486.7"
"2020","BRA","76","Brazil","Tocantins","BRA.27_1","BR.TO","-9.236403465271","-48.2876319885254","1672465","6.0","277431.0","3894.8","1051.1","2561.0","15.3","283.8","926.6","1699.4","2561.0","3530.7","4810.3","6609.9","9572.6","49929.3"
"2020","CAN","124","Canada","Alberta","CAN.1_1","CA.AB","52.4149398803711","-113.759941101074","4447357","6.9","643186.5","4812.3","1815.4","3562.4","64.0","1045.0","2144.3","2910.4","3562.4","4255.8","5125.4","6499.3","9286.4","103672.3"
